id	effectiveTime	active	moduleId	sourceId	destinationId	relationshipGroup	typeId	characteristicTypeId	modifierId
162887025	20020131	1	900000000000207008	127947003	52530000	0	116680003	900000000000011006	900000000000451002
163150029	20210731	0	900000000000207008	128121009	123946008	0	116680003	900000000000011006	900000000000451002
163406024	20020131	1	900000000000207008	128262006	38866009	0	116680003	900000000000011006	900000000000451002
163428024	20020131	1	900000000000207008	128272009	50043002	0	116680003	900000000000011006	900000000000451002
163429027	20030731	0	900000000000207008	128272009	118946009	0	116680003	900000000000011006	900000000000451002
179770021	20020131	1	900000000000207008	19829001	128272009	0	116680003	900000000000011006	900000000000451002
180614025	20070131	0	900000000000207008	20139000	91689009	0	116680003	900000000000011006	900000000000451002
181207028	20020131	1	900000000000207008	362873000	38866009	0	116680003	900000000000011006	900000000000451002
181209025	20020131	1	900000000000207008	362874006	128262006	0	116680003	900000000000011006	900000000000451002
181300029	20140131	0	900000000000207008	362889002	91723000	0	116680003	900000000000011006	900000000000451002
181634024	20020131	1	900000000000207008	362937008	113343008	0	116680003	900000000000011006	900000000000451002
185431027	20020131	1	900000000000207008	22943007	38866009	0	116680003	900000000000011006	900000000000451002
190431027	20020131	1	900000000000207008	26107004	91689009	0	116680003	900000000000011006	900000000000451002
191329025	20020131	1	900000000000207008	363536003	310787001	0	116680003	900000000000011006	900000000000451002
193270020	20020131	1	900000000000207008	27832009	362937008	0	116680003	900000000000011006	900000000000451002
193271024	20140131	0	900000000000207008	27832009	43799004	0	116680003	900000000000011006	900000000000451002
196293021	20060731	0	900000000000207008	2969000	91721003	0	116680003	900000000000011006	900000000000451002
197160027	20020131	1	900000000000207008	30217000	57697001	0	116680003	900000000000011006	900000000000451002
207642026	20040731	0	900000000000207008	36692007	255395001	0	116680003	900000000000011006	900000000000451002
207643020	20040731	0	900000000000207008	36692007	106234000	0	116680003	900000000000011006	900000000000451002
210172025	20020131	1	900000000000207008	38266002	362889002	0	116680003	900000000000011006	900000000000451002
211088023	20020731	0	900000000000207008	38807002	363346000	0	116680003	900000000000011006	900000000000451002
211182022	20020131	1	900000000000207008	38866009	52530000	0	116680003	900000000000011006	900000000000451002
212497029	20020131	1	900000000000207008	39607008	27832009	0	116680003	900000000000011006	900000000000451002
212498023	20020131	1	900000000000207008	39607008	82094008	0	116680003	900000000000011006	900000000000451002
212499026	20020131	1	900000000000207008	39607008	363536003	0	116680003	900000000000011006	900000000000451002
215689023	20150131	0	900000000000207008	4147007	49755003	0	116680003	900000000000011006	900000000000451002
216151022	20050131	0	900000000000207008	41769001	118225008	0	116680003	900000000000011006	900000000000451002
217736026	20040731	0	900000000000207008	42752001	106237007	0	116680003	900000000000011006	900000000000451002
219351026	20140131	0	900000000000207008	43799004	91806002	0	116680003	900000000000011006	900000000000451002
219352022	20190731	0	900000000000207008	43799004	51185008	0	116680003	900000000000011006	900000000000451002
225287027	20040731	0	900000000000207008	47429007	263491009	0	116680003	900000000000011006	900000000000451002
225288021	20040731	0	900000000000207008	47429007	106237007	0	116680003	900000000000011006	900000000000451002
228548025	20030731	0	900000000000207008	49483002	278441008	0	116680003	900000000000011006	900000000000451002
228549022	20020131	1	900000000000207008	49483002	118946009	0	116680003	900000000000011006	900000000000451002
228550022	20020131	1	900000000000207008	49483002	362965005	0	116680003	900000000000011006	900000000000451002
228982027	20020131	1	900000000000207008	49755003	118956008	0	116680003	900000000000011006	900000000000451002
229455021	20020131	1	900000000000207008	50043002	362965005	0	116680003	900000000000011006	900000000000451002
231305023	20020131	1	900000000000207008	51185008	67734004	0	116680003	900000000000011006	900000000000451002
231306024	20190131	0	900000000000207008	51185008	70104002	0	116680003	900000000000011006	900000000000451002
233544022	20020131	1	900000000000207008	52530000	91723000	0	116680003	900000000000011006	900000000000451002
235045025	20210731	0	900000000000207008	53452003	52530000	0	116680003	900000000000011006	900000000000451002
238085021	20030731	0	900000000000207008	55342001	64572001	0	116680003	900000000000011006	900000000000451002
241955021	20020131	1	900000000000207008	57697001	49755003	0	116680003	900000000000011006	900000000000451002
247200022	20050131	0	900000000000207008	60915007	118946009	0	116680003	900000000000011006	900000000000451002
258283025	20060731	0	900000000000207008	67734004	123960005	0	116680003	900000000000011006	900000000000451002
261883028	20020731	0	900000000000207008	367636007	277739008	0	116680003	900000000000011006	900000000000451002
262056025	20020131	1	900000000000207008	70104002	128262006	0	116680003	900000000000011006	900000000000451002
265829021	20040731	0	900000000000207008	72410000	312419003	0	116680003	900000000000011006	900000000000451002
265830027	20020131	1	900000000000207008	72410000	310787001	0	116680003	900000000000011006	900000000000451002
265831028	20140131	0	900000000000207008	72410000	43799004	0	116680003	900000000000011006	900000000000451002
268398029	20020731	0	900000000000207008	367640003	277739008	0	116680003	900000000000011006	900000000000451002
281396027	20080131	0	900000000000207008	82094008	43799004	0	116680003	900000000000011006	900000000000451002
281397020	20020131	1	900000000000207008	82094008	321667001	0	116680003	900000000000011006	900000000000451002
281420026	20020131	1	900000000000207008	367651003	108369006	0	116680003	900000000000011006	900000000000451002
288410025	20020131	1	900000000000207008	86049000	367651003	0	116680003	900000000000011006	900000000000451002
298300020	20020131	1	900000000000207008	91689009	91723000	0	116680003	900000000000011006	900000000000451002
298302028	20160131	0	900000000000207008	91690000	91689009	0	116680003	900000000000011006	900000000000451002
298357026	20140131	0	900000000000207008	91721003	91722005	0	116680003	900000000000011006	900000000000451002
298358020	20060731	0	900000000000207008	91722005	257728006	0	116680003	900000000000011006	900000000000451002
298359028	20140131	0	900000000000207008	91723000	91722005	0	116680003	900000000000011006	900000000000451002
298530027	20020131	1	900000000000207008	91806002	2969000	0	116680003	900000000000011006	900000000000451002
298531028	20020131	1	900000000000207008	91807006	91806002	0	116680003	900000000000011006	900000000000451002
298560021	20140131	0	900000000000207008	91829005	2969000	0	116680003	900000000000011006	900000000000451002
303972022	20020131	1	900000000000207008	94111002	126637008	0	116680003	900000000000011006	900000000000451002
303973028	20020731	0	900000000000207008	94111002	363346000	0	116680003	900000000000011006	900000000000451002
304072028	20030131	0	900000000000207008	94147001	233814000	0	116680003	900000000000011006	900000000000451002
304073022	20030131	0	900000000000207008	94147001	126725000	0	116680003	900000000000011006	900000000000451002
313442028	20210731	0	900000000000207008	362965005	123946008	0	116680003	900000000000011006	900000000000451002
313900022	20020131	1	900000000000207008	363346000	55342001	0	116680003	900000000000011006	900000000000451002
313923020	20210731	0	900000000000207008	363357005	363346000	0	116680003	900000000000011006	900000000000451002
313924025	20020731	0	900000000000207008	363358000	126667002	0	116680003	900000000000011006	900000000000451002
313925029	20020131	1	900000000000207008	363358000	126713003	0	116680003	900000000000011006	900000000000451002
313926028	20020731	0	900000000000207008	363358000	94111002	0	116680003	900000000000011006	900000000000451002
314356022	20060131	0	900000000000207008	160237006	243796009	0	116680003	900000000000011006	900000000000451002
315209025	20050731	0	900000000000207008	162571008	160237006	0	116680003	900000000000011006	900000000000451002
315210024	20050731	0	900000000000207008	162572001	162571008	0	116680003	900000000000011006	900000000000451002
315211023	20020131	1	900000000000207008	162573006	162572001	0	116680003	900000000000011006	900000000000451002
341005025	20020131	1	900000000000207008	254618003	128272009	0	116680003	900000000000011006	900000000000451002
341006029	20020731	0	900000000000207008	254618003	233814000	0	116680003	900000000000011006	900000000000451002
341462020	20040731	0	900000000000207008	263502005	260908002	0	116680003	900000000000011006	900000000000451002
344645023	20050131	0	900000000000207008	274738006	60915007	0	116680003	900000000000011006	900000000000451002
351514020	20030131	0	900000000000207008	131195008	106237007	0	116680003	900000000000011006	900000000000451002
354318020	20050131	0	900000000000207008	363589002	106237007	0	116680003	900000000000011006	900000000000451002
370521026	20040731	0	900000000000207008	363698007	106237007	0	116680003	900000000000011006	900000000000451002
370522022	20040131	0	900000000000207008	363699004	106237007	0	116680003	900000000000011006	900000000000451002
370523028	20040131	0	900000000000207008	363700003	106237007	0	116680003	900000000000011006	900000000000451002
370524023	20040731	0	900000000000207008	363701004	106237007	0	116680003	900000000000011006	900000000000451002
370525024	20040731	0	900000000000207008	363702006	106237007	0	116680003	900000000000011006	900000000000451002
370526020	20040731	0	900000000000207008	363703001	106237007	0	116680003	900000000000011006	900000000000451002
370527027	20040731	0	900000000000207008	363704007	106237007	0	116680003	900000000000011006	900000000000451002
370528021	20040731	0	900000000000207008	363705008	106237007	0	116680003	900000000000011006	900000000000451002
370532026	20040131	0	900000000000207008	363709002	106237007	0	116680003	900000000000011006	900000000000451002
370533020	20040131	0	900000000000207008	363710007	106237007	0	116680003	900000000000011006	900000000000451002
370536028	20040731	0	900000000000207008	363713009	106237007	0	116680003	900000000000011006	900000000000451002
370537021	20040731	0	900000000000207008	363714003	106237007	0	116680003	900000000000011006	900000000000451002
394752026	20020131	1	900000000000207008	363743006	370115009	0	116680003	900000000000011006	900000000000451002
461092027	20080731	0	900000000000207008	188361007	51185008	1	363698007	900000000000011006	900000000000451002
461093021	20020731	0	900000000000207008	188361007	53452003	0	363698007	900000000000011006	900000000000451002
461094026	20020731	0	900000000000207008	188361007	367640003	0	308489006	900000000000011006	900000000000451002
461095025	20020731	0	900000000000207008	188361007	367636007	0	308489006	900000000000011006	900000000000451002
461096029	20020731	0	900000000000207008	188361007	108369006	1	116676008	900000000000011006	900000000000451002
461097022	20020731	0	900000000000207008	188361007	86049000	0	116676008	900000000000011006	900000000000451002
461098028	20020731	0	900000000000207008	188361007	91723000	1	363698007	900000000000011006	900000000000451002
463111025	20190731	1	900000000000207008	106028002	26107004	1	363698007	900000000000011006	900000000000451002
463144020	20190731	1	900000000000207008	106048009	20139000	1	363698007	900000000000011006	900000000000451002
480456021	20020731	0	900000000000207008	109357005	367636007	0	308489006	900000000000011006	900000000000451002
480457028	20190731	0	900000000000207008	109357005	86049000	0	116676008	900000000000011006	900000000000451002
488879028	20190131	0	900000000000207008	229761008	262225004	0	123005000	900000000000227009	900000000000451002
511186028	20020731	0	900000000000207008	233814000	118969007	0	363698007	900000000000011006	900000000000451002
511187021	20080731	0	900000000000207008	233814000	108369006	1	116676008	900000000000011006	900000000000451002
511188027	20020731	0	900000000000207008	233814000	367640003	0	308489006	900000000000011006	900000000000451002
549666023	20190131	0	900000000000207008	243928005	38266002	0	123005000	900000000000227009	900000000000451002
584041022	20080731	0	900000000000207008	255050003	108369006	1	116676008	900000000000011006	900000000000451002
584050024	20100131	0	900000000000207008	255054007	108369006	1	116676008	900000000000011006	900000000000451002
584051023	20100131	0	900000000000207008	255054007	53452003	1	363698007	900000000000011006	900000000000451002
584052027	20020731	0	900000000000207008	255054007	367640003	0	308489006	900000000000011006	900000000000451002
584070029	20090731	0	900000000000207008	255058005	108369006	1	116676008	900000000000011006	900000000000451002
584071025	20020731	0	900000000000207008	255058005	53452003	0	363698007	900000000000011006	900000000000451002
584072021	20020731	0	900000000000207008	255058005	367640003	0	308489006	900000000000011006	900000000000451002
584073027	20090731	0	900000000000207008	255058005	51185008	1	363698007	900000000000011006	900000000000451002
585616023	20190131	0	900000000000207008	113343008	38266002	0	123005000	900000000000227009	900000000000451002
586810020	20190131	0	900000000000207008	261060002	38266002	0	123005000	900000000000227009	900000000000451002
587316026	20190131	0	900000000000207008	262225004	38266002	0	123005000	900000000000227009	900000000000451002
604386028	20190131	0	900000000000207008	278195005	38266002	0	123005000	900000000000227009	900000000000451002
604388027	20190131	0	900000000000207008	278197002	38266002	0	123005000	900000000000227009	900000000000451002
604549028	20190131	0	900000000000207008	278264008	38266002	0	123005000	900000000000227009	900000000000451002
604859020	20020731	0	900000000000207008	278441008	281483004	0	363698007	900000000000011006	900000000000451002
604860026	20030731	0	900000000000207008	278441008	91806002	0	363698007	900000000000011006	900000000000451002
608823020	20190131	0	900000000000207008	280542007	38266002	0	123005000	900000000000227009	900000000000451002
610624024	20190131	0	900000000000207008	281483004	38266002	0	123005000	900000000000227009	900000000000451002
651099025	20040131	0	900000000000207008	298363007	26107004	0	363698007	900000000000011006	900000000000451002
651100022	20040731	0	900000000000207008	298363007	52530000	0	363698007	900000000000011006	900000000000451002
651925025	20040131	0	900000000000207008	298705000	26107004	0	363698007	900000000000011006	900000000000451002
651926029	20190731	1	900000000000207008	298705000	51185008	1	363698007	900000000000011006	900000000000451002
656226024	20020731	0	900000000000207008	300851005	118969007	0	363698007	900000000000011006	900000000000451002
656241024	20080731	0	900000000000207008	300862005	52530000	1	363698007	900000000000011006	900000000000451002
657564027	20190731	1	900000000000207008	301226008	82094008	1	363698007	900000000000011006	900000000000451002
657571021	20190731	1	900000000000207008	301230006	39607008	1	363698007	900000000000011006	900000000000451002
657573024	20080731	0	900000000000207008	301232003	39607008	1	363698007	900000000000011006	900000000000451002
657704028	20190731	1	900000000000207008	301296002	72410000	1	363698007	900000000000011006	900000000000451002
659457022	20190731	1	900000000000207008	302292003	22943007	1	363698007	900000000000011006	900000000000451002
660348020	20190131	0	900000000000207008	302551006	362874006	0	123005000	900000000000227009	900000000000451002
660349028	20190131	0	900000000000207008	302551006	229761008	0	123005000	900000000000227009	900000000000451002
660860025	20020731	0	900000000000207008	302817000	367636007	0	308489006	900000000000011006	900000000000451002
660861026	20190731	0	900000000000207008	302817000	367651003	0	116676008	900000000000011006	900000000000451002
667603025	20190731	1	900000000000207008	118946009	51185008	1	363698007	900000000000011006	900000000000451002
667934029	20190131	0	900000000000207008	118969007	278197002	0	123005000	900000000000227009	900000000000451002
672130029	20080731	0	900000000000207008	309524007	22943007	1	363698007	900000000000011006	900000000000451002
672136024	20090731	0	900000000000207008	309529002	39607008	1	363698007	900000000000011006	900000000000451002
673101025	20190131	0	900000000000207008	310787001	38266002	0	123005000	900000000000227009	900000000000451002
674416029	20190131	0	900000000000207008	312419003	38266002	0	123005000	900000000000227009	900000000000451002
681773024	20030731	0	900000000000207008	321667001	278197002	0	123005000	900000000000011006	900000000000451002
689804020	20040131	0	900000000000207008	123946008	91723000	0	363698007	900000000000011006	900000000000451002
689832027	20190131	0	900000000000207008	123960005	262225004	0	123005000	900000000000227009	900000000000451002
692417025	20080731	0	900000000000207008	126637008	108369006	1	116676008	900000000000011006	900000000000451002
692418024	20020731	0	900000000000207008	126637008	367640003	0	308489006	900000000000011006	900000000000451002
692419027	20080731	0	900000000000207008	126637008	22943007	1	363698007	900000000000011006	900000000000451002
692420022	20020731	0	900000000000207008	126637008	91723000	1	363698007	900000000000011006	900000000000451002
692421021	20020731	0	900000000000207008	126638003	53452003	0	363698007	900000000000011006	900000000000451002
692422025	20020731	0	900000000000207008	126638003	367640003	0	308489006	900000000000011006	900000000000451002
692423024	20080731	0	900000000000207008	126638003	108369006	1	116676008	900000000000011006	900000000000451002
692424029	20070731	0	900000000000207008	126638003	27832009	1	363698007	900000000000011006	900000000000451002
692520020	20110731	1	900000000000207008	126667002	108369006	1	116676008	900000000000011006	900000000000451002
692521024	20110731	1	900000000000207008	126667002	321667001	1	363698007	900000000000011006	900000000000451002
692522028	20020731	0	900000000000207008	126667002	367640003	0	308489006	900000000000011006	900000000000451002
692523022	20030131	0	900000000000207008	126667002	91723000	3	363698007	900000000000011006	900000000000451002
692783022	20080731	0	900000000000207008	126713003	108369006	1	116676008	900000000000011006	900000000000451002
692784027	20020731	0	900000000000207008	126713003	367640003	0	308489006	900000000000011006	900000000000451002
692785026	20080731	0	900000000000207008	126713003	39607008	1	363698007	900000000000011006	900000000000451002
692814028	20090731	0	900000000000207008	126725000	108369006	1	116676008	900000000000011006	900000000000451002
692815027	20090731	0	900000000000207008	126725000	72410000	1	363698007	900000000000011006	900000000000451002
692816026	20020731	0	900000000000207008	126725000	281483004	0	363698007	900000000000011006	900000000000451002
695845021	20020731	0	900000000000207008	127331007	367640003	0	308489006	900000000000011006	900000000000451002
695846022	20080731	0	900000000000207008	127331007	91723000	1	363698007	900000000000011006	900000000000451002
695847029	20080731	0	900000000000207008	127331007	108369006	1	116676008	900000000000011006	900000000000451002
696638029	20190131	0	900000000000207008	127947003	38266002	0	123005000	900000000000227009	900000000000451002
696916029	20190731	1	900000000000207008	128121009	22943007	1	363698007	900000000000011006	900000000000451002
697233022	20190131	0	900000000000207008	128262006	38266002	0	123005000	900000000000227009	900000000000451002
697257022	20030731	0	900000000000207008	128272009	82094008	0	363698007	900000000000011006	900000000000451002
721244025	20190731	1	900000000000207008	19829001	39607008	1	363698007	900000000000011006	900000000000451002
722397021	20190131	0	900000000000207008	20139000	38266002	0	123005000	900000000000227009	900000000000451002
723211028	20190131	0	900000000000207008	362873000	38266002	0	123005000	900000000000227009	900000000000451002
723212024	20190131	0	900000000000207008	362874006	38266002	0	123005000	900000000000227009	900000000000451002
723856026	20190131	0	900000000000207008	362937008	38266002	0	123005000	900000000000227009	900000000000451002
729428022	20190131	0	900000000000207008	22943007	38266002	0	123005000	900000000000227009	900000000000451002
737434027	20190131	0	900000000000207008	26107004	38266002	0	123005000	900000000000227009	900000000000451002
738829021	20190131	0	900000000000207008	363536003	38266002	0	123005000	900000000000227009	900000000000451002
741578025	20140131	0	900000000000207008	27832009	302551006	0	123005000	900000000000227009	900000000000451002
746263024	20190131	0	900000000000207008	2969000	38266002	0	123005000	900000000000227009	900000000000451002
768820026	20020731	0	900000000000207008	38807002	86049000	0	116676008	900000000000011006	900000000000451002
768821027	20020731	0	900000000000207008	38807002	367636007	0	308489006	900000000000011006	900000000000451002
768935026	20190131	0	900000000000207008	38866009	38266002	0	123005000	900000000000227009	900000000000451002
770794020	20140131	0	900000000000207008	39607008	82094008	0	123005000	900000000000227009	900000000000451002
781569024	20140131	0	900000000000207008	43799004	302551006	0	123005000	900000000000227009	900000000000451002
795690026	20020731	0	900000000000207008	49483002	281483004	0	363698007	900000000000011006	900000000000451002
795691027	20190731	1	900000000000207008	49483002	72410000	1	363698007	900000000000011006	900000000000451002
796896025	20190731	1	900000000000207008	50043002	20139000	1	363698007	900000000000011006	900000000000451002
799679028	20130731	0	900000000000207008	51185008	229761008	0	123005000	900000000000227009	900000000000451002
799680025	20130731	0	900000000000207008	51185008	362874006	0	123005000	900000000000227009	900000000000451002
803243024	20190131	0	900000000000207008	52530000	38266002	0	123005000	900000000000227009	900000000000451002
806061026	20190131	0	900000000000207008	53452003	38266002	0	123005000	900000000000227009	900000000000451002
811091028	20190731	1	900000000000207008	55342001	108369006	1	116676008	900000000000011006	900000000000451002
825710029	20050131	0	900000000000207008	60915007	51185008	1	363698007	900000000000011006	900000000000451002
825711025	20050131	0	900000000000207008	60915007	4147007	1	116676008	900000000000011006	900000000000451002
843201026	20190131	0	900000000000207008	67734004	262225004	0	123005000	900000000000227009	900000000000451002
848662029	20190131	0	900000000000207008	70104002	362874006	0	123005000	900000000000227009	900000000000451002
854449023	20140131	0	900000000000207008	72410000	302551006	0	123005000	900000000000227009	900000000000451002
879151027	20190131	0	900000000000207008	82094008	278197002	0	123005000	900000000000227009	900000000000451002
879152023	20190131	0	900000000000207008	82094008	302551006	0	123005000	900000000000227009	900000000000451002
905032022	20190131	0	900000000000207008	91689009	38266002	0	123005000	900000000000227009	900000000000451002
905035024	20190131	0	900000000000207008	91690000	278195005	0	123005000	900000000000227009	900000000000451002
905292028	20140131	0	900000000000207008	91806002	38266002	0	123005000	900000000000227009	900000000000451002
905293022	20190131	0	900000000000207008	91807006	38266002	0	123005000	900000000000227009	900000000000451002
905305023	20140131	0	900000000000207008	91829005	38266002	0	123005000	900000000000227009	900000000000451002
920290027	20020731	0	900000000000207008	94111002	108369006	1	116676008	900000000000011006	900000000000451002
920291028	20020731	0	900000000000207008	94111002	367636007	0	308489006	900000000000011006	900000000000451002
920292024	20020731	0	900000000000207008	94111002	367651003	0	116676008	900000000000011006	900000000000451002
920293025	20080731	0	900000000000207008	94111002	22943007	1	363698007	900000000000011006	900000000000451002
920294020	20020731	0	900000000000207008	94111002	367640003	0	308489006	900000000000011006	900000000000451002
920295021	20020731	0	900000000000207008	94111002	91723000	1	363698007	900000000000011006	900000000000451002
920497027	20020731	0	900000000000207008	94147001	367640003	0	308489006	900000000000011006	900000000000451002
920498021	20090731	0	900000000000207008	94147001	72410000	1	363698007	900000000000011006	900000000000451002
920499029	20020731	0	900000000000207008	94147001	118969007	0	363698007	900000000000011006	900000000000451002
920500022	20030131	0	900000000000207008	94147001	108369006	8	116676008	900000000000011006	900000000000451002
920501021	20090731	0	900000000000207008	94147001	4147007	1	116676008	900000000000011006	900000000000451002
920502025	20020731	0	900000000000207008	94147001	281483004	0	363698007	900000000000011006	900000000000451002
933150026	20190731	1	900000000000207008	362965005	91689009	1	363698007	900000000000011006	900000000000451002
933739023	20020731	0	900000000000207008	363346000	367636007	0	308489006	900000000000011006	900000000000451002
933740020	20190731	1	900000000000207008	363346000	367651003	1	116676008	900000000000011006	900000000000451002
933764021	20190731	0	900000000000207008	363357005	367651003	0	116676008	900000000000011006	900000000000451002
933765022	20020731	0	900000000000207008	363357005	367636007	0	308489006	900000000000011006	900000000000451002
933766023	20020731	0	900000000000207008	363358000	367636007	0	308489006	900000000000011006	900000000000451002
933767025	20080731	0	900000000000207008	363358000	39607008	1	363698007	900000000000011006	900000000000451002
933768024	20090131	1	900000000000207008	363358000	367651003	1	116676008	900000000000011006	900000000000451002
933769027	20020731	0	900000000000207008	363358000	367640003	0	308489006	900000000000011006	900000000000451002
999650021	20080731	0	900000000000207008	254618003	82094008	1	363698007	900000000000011006	900000000000451002
999651020	20020731	0	900000000000207008	254618003	367640003	0	308489006	900000000000011006	900000000000451002
999652029	20080731	0	900000000000207008	254618003	108369006	1	116676008	900000000000011006	900000000000451002
1007555029	20080731	0	900000000000207008	274738006	4147007	1	116676008	900000000000011006	900000000000451002
1007556028	20080731	0	900000000000207008	274738006	51185008	1	363698007	900000000000011006	900000000000451002
1019522024	20020131	1	900000000000207008	243796009	138875005	0	116680003	900000000000011006	900000000000451002
1651773021	20020731	1	900000000000207008	188361007	363346000	0	116680003	900000000000011006	900000000000451002
1652018029	20050131	0	900000000000207008	106232001	370227000	0	116680003	900000000000011006	900000000000451002
1653470027	20210731	0	900000000000207008	109357005	372087000	0	116680003	900000000000011006	900000000000451002
1655498027	20020731	1	900000000000207008	233814000	254618003	0	116680003	900000000000011006	900000000000451002
1658582024	20040731	0	900000000000207008	246075003	106237007	0	116680003	900000000000011006	900000000000451002
1659433028	20090731	0	900000000000207008	255050003	127331007	0	116680003	900000000000011006	900000000000451002
1659436020	20020731	1	900000000000207008	255058005	126637008	0	116680003	900000000000011006	900000000000451002
1661592023	20030731	0	900000000000207008	278441008	123946008	0	116680003	900000000000011006	900000000000451002
1661663028	20020731	1	900000000000207008	280542007	91723000	0	116680003	900000000000011006	900000000000451002
1663753021	20040131	0	900000000000207008	300848003	276438008	0	116680003	900000000000011006	900000000000451002
1663755025	20020731	1	900000000000207008	300851005	106048009	0	116680003	900000000000011006	900000000000451002
1663764024	20020731	1	900000000000207008	300862005	300848003	0	116680003	900000000000011006	900000000000451002
1663765020	20210731	0	900000000000207008	300862005	301857004	0	116680003	900000000000011006	900000000000451002
1664904024	20020731	1	900000000000207008	309524007	302292003	0	116680003	900000000000011006	900000000000451002
1668031029	20070731	0	900000000000207008	126713003	126638003	0	116680003	900000000000011006	900000000000451002
1668032020	20020731	1	900000000000207008	126713003	19829001	0	116680003	900000000000011006	900000000000451002
1668049029	20020731	1	900000000000207008	126725000	255058005	0	116680003	900000000000011006	900000000000451002
1687227023	20020731	1	900000000000207008	94111002	372087000	0	116680003	900000000000011006	900000000000451002
1690554023	20190731	0	900000000000207008	363357005	302817000	0	116680003	900000000000011006	900000000000451002
1690555024	20070731	0	900000000000207008	363358000	188361007	0	116680003	900000000000011006	900000000000451002
1696491020	20080131	0	900000000000207008	254618003	255058005	0	116680003	900000000000011006	900000000000451002
1696492029	20020731	1	900000000000207008	254618003	126667002	0	116680003	900000000000011006	900000000000451002
1701553024	20050131	0	900000000000207008	370227000	362981000	0	116680003	900000000000011006	900000000000451002
1703723021	20040731	0	900000000000207008	371881003	47429007	0	116680003	900000000000011006	900000000000451002
1707831021	20030131	0	900000000000207008	126713003	108369006	8	116676008	900000000000011006	900000000000451002
1710283025	20020731	1	900000000000207008	372087000	363346000	0	116680003	900000000000011006	900000000000451002
1713614021	20110131	0	900000000000207008	370136006	370115009	0	116680003	900000000000011006	900000000000451002
1713729028	20040731	0	900000000000207008	370129005	106237007	0	116680003	900000000000011006	900000000000451002
1713730022	20040731	0	900000000000207008	370130000	106237007	0	116680003	900000000000011006	900000000000451002
1713731021	20040731	0	900000000000207008	370131001	106237007	0	116680003	900000000000011006	900000000000451002
1713732025	20040731	0	900000000000207008	370132008	106237007	0	116680003	900000000000011006	900000000000451002
1713733024	20050131	0	900000000000207008	370133003	106237007	0	116680003	900000000000011006	900000000000451002
1713734029	20040731	0	900000000000207008	370134009	106237007	0	116680003	900000000000011006	900000000000451002
1713735028	20040731	0	900000000000207008	370135005	106237007	0	116680003	900000000000011006	900000000000451002
1720444025	20080731	0	900000000000207008	188361007	367651003	1	116676008	900000000000011006	900000000000451002
1727210022	20080731	0	900000000000207008	233814000	72410000	1	363698007	900000000000011006	900000000000451002
1727211021	20080731	0	900000000000207008	233814000	82094008	1	363698007	900000000000011006	900000000000451002
1736984026	20080731	0	900000000000207008	255050003	91723000	1	363698007	900000000000011006	900000000000451002
1736991028	20030131	0	900000000000207008	255054007	91723000	3	363698007	900000000000011006	900000000000451002
1739879023	20030731	0	900000000000207008	278441008	280542007	0	363698007	900000000000011006	900000000000451002
1748879029	20080731	0	900000000000207008	300851005	20139000	1	363698007	900000000000011006	900000000000451002
1749659026	20210731	0	900000000000207008	301857004	52530000	1	363698007	900000000000011006	900000000000451002
1755814021	20030131	0	900000000000207008	126638003	51185008	1	363698007	900000000000011006	900000000000451002
1755863020	20030131	0	900000000000207008	126713003	82094008	8	363698007	900000000000011006	900000000000451002
1755864025	20030131	0	900000000000207008	126713003	72410000	8	363698007	900000000000011006	900000000000451002
1755883021	20030131	0	900000000000207008	126725000	51185008	1	363698007	900000000000011006	900000000000451002
1755884026	20030731	0	900000000000207008	126725000	280542007	0	363698007	900000000000011006	900000000000451002
1769134027	20030731	0	900000000000207008	49483002	280542007	0	363698007	900000000000011006	900000000000451002
1784248028	20080731	0	900000000000207008	94111002	86049000	1	116676008	900000000000011006	900000000000451002
1784260027	20030131	0	900000000000207008	94147001	82094008	8	363698007	900000000000011006	900000000000451002
1784261028	20030731	0	900000000000207008	94147001	280542007	0	363698007	900000000000011006	900000000000451002
1785468028	20030131	0	900000000000207008	363358000	82094008	8	363698007	900000000000011006	900000000000451002
1785469020	20030131	0	900000000000207008	363358000	72410000	8	363698007	900000000000011006	900000000000451002
1785470021	20030131	0	900000000000207008	363358000	108369006	8	116676008	900000000000011006	900000000000451002
1813601024	20190731	1	900000000000207008	372087000	86049000	1	116676008	900000000000011006	900000000000451002
1921368028	20030131	1	900000000000207008	126713003	254618003	0	116680003	900000000000011006	900000000000451002
1922521023	20040731	0	900000000000207008	131195008	263491009	0	116680003	900000000000011006	900000000000451002
2026897027	20050731	0	900000000000207008	394966004	162571008	0	116680003	900000000000011006	900000000000451002
2049688020	20090131	0	900000000000207008	94147001	49483002	0	116680003	900000000000011006	900000000000451002
2218818028	20050131	0	900000000000207008	108369006	4147007	0	116680003	900000000000011006	900000000000451002
2218819020	20030731	1	900000000000207008	108369006	400177003	0	116680003	900000000000011006	900000000000451002
2219451020	20030731	1	900000000000207008	233814000	126725000	0	116680003	900000000000011006	900000000000451002
2222483025	20030731	1	900000000000207008	278441008	363743006	0	116680003	900000000000011006	900000000000451002
2224039027	20030731	1	900000000000207008	321667001	20139000	0	116680003	900000000000011006	900000000000451002
2224530020	20140131	0	900000000000207008	126638003	399902003	0	116680003	900000000000011006	900000000000451002
2224557022	20030731	1	900000000000207008	126725000	94147001	0	116680003	900000000000011006	900000000000451002
